lab_prod,ndc,rxcui,atc4,g_rxcui,name,concept_name
000460937,00046093709,1000497,G03CA; G03AC; G03DA; L02AB,4099; 6691; 6691; 6691,"estrogens, conjugated (USP); medroxyprogesterone; medroxyprogesterone; medroxyprogesterone","{28 (estrogens, conjugated (USP) 0.45 MG / medroxyprogesterone acetate 1.5 MG Oral Tablet) } Pack [Prempro 0.45/1.5 28 Day]"
000461106,00046110611,1000497,G03CA; G03AC; G03DA; L02AB,4099; 6691; 6691; 6691,"estrogens, conjugated (USP); medroxyprogesterone; medroxyprogesterone; medroxyprogesterone","{28 (estrogens, conjugated (USP) 0.45 MG / medroxyprogesterone acetate 1.5 MG Oral Tablet) } Pack [Prempro 0.45/1.5 28 Day]"
000460875,00046087506,1000499,G03CA; G03AC; G03DA; L02AB,4099; 6691; 6691; 6691,"estrogens, conjugated (USP); medroxyprogesterone; medroxyprogesterone; medroxyprogesterone","{28 (estrogens, conjugated (USP) 0.625 MG / medroxyprogesterone acetate 2.5 MG Oral Tablet) } Pack [Prempro 0.625/2.5 28 Day]"
000461107,00046110711,1000499,G03CA; G03AC; G03DA; L02AB,4099; 6691; 6691; 6691,"estrogens, conjugated (USP); medroxyprogesterone; medroxyprogesterone; medroxyprogesterone","{28 (estrogens, conjugated (USP) 0.625 MG / medroxyprogesterone acetate 2.5 MG Oral Tablet) } Pack [Prempro 0.625/2.5 28 Day]"
000460975,00046097506,1000500,G03CA; G03AC; G03DA; L02AB,4099; 6691; 6691; 6691,"estrogens, conjugated (USP); medroxyprogesterone; medroxyprogesterone; medroxyprogesterone","{28 (estrogens, conjugated (USP) 0.625 MG / medroxyprogesterone acetate 5 MG Oral Tablet) } Pack [Prempro 0.625/5 28 Day]"
000461108,00046110811,1000500,G03CA; G03AC; G03DA; L02AB,4099; 6691; 6691; 6691,"estrogens, conjugated (USP); medroxyprogesterone; medroxyprogesterone; medroxyprogesterone","{28 (estrogens, conjugated (USP) 0.625 MG / medroxyprogesterone acetate 5 MG Oral Tablet) } Pack [Prempro 0.625/5 28 Day]"
669930902,66993090212,1000555,D10AB,10223,sulfur,Sulfacetamide Sodium 100 MG/ML / Sulfur 50 MG/ML Medicated Liquid Soap [Prascion]
084840528,08484052800,1000624,"","","",PRODIGY NO CODE (GLUCOSE) TEST STRIP
084840725,08484072500,1000624,"","","",PRODIGY NO CODE (GLUCOSE) TEST STRIP
000650215,00065021535,1000642,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,Pilocarpine Hydrochloride 0.04 MG/MG Ophthalmic Gel [Pilopine]
613140203,61314020315,1000647,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 10 MG/ML Ophthalmic Solution
242080676,24208067615,1000647,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 10 MG/ML Ophthalmic Solution
174780223,17478022312,1000647,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 10 MG/ML Ophthalmic Solution
009980203,00998020315,1000656,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 10 MG/ML Ophthalmic Solution [Isoptocarpine]
235890026,23589002645,1000672,D10AB,10223,sulfur,Sulfacetamide Sodium 0.1 MG/MG / Sulfur 0.05 MG/MG Topical Gel [Avar]
497690509,49769050945,1000672,D10AB,10223,sulfur,Sulfacetamide Sodium 0.1 MG/MG / Sulfur 0.05 MG/MG Topical Gel [Avar]
001680079,00168007938,1000673,D10AF; S01AB,10169; 10169,sulfacetamide; sulfacetamide,sulfacetamide sodium 0.1 MG/MG Ophthalmic Ointment
481020103,48102010335,1000673,D10AF; S01AB,10169; 10169,sulfacetamide; sulfacetamide,sulfacetamide sodium 0.1 MG/MG Ophthalmic Ointment
458020960,45802096094,1000717,D10AF; S01AB,10169; 10169,sulfacetamide; sulfacetamide,Sulfacetamide Sodium 0.1 MG/MG Topical Gel [Seb-Prev]
421920104,42192010406,1000720,D10AF; S01AB; D10AB,10169; 10169; 10223,sulfacetamide; sulfacetamide; sulfur,sulfacetamide sodium 100 MG/ML / sulfur 10 MG/ML Medicated Liquid Soap [BP 10-Wash]
001452681,00145268105,1000726,D10AF; S01AB,10169; 10169,sulfacetamide; sulfacetamide,Sulfacetamide Sodium 100 MG/ML / Sulfur 10 MG/ML Medicated Liquid Soap [Rosac]
235890039,23589003945,1000736,D10AF; S01AB; D10AB,10169; 10169; 10223,sulfacetamide; sulfacetamide; sulfur,sulfacetamide sodium 100 MG/ML / sulfur 20 MG/ML Topical Cream [Avar]
491000400,49100040009,1000750,"","","",PROPRIETARY
519910172,51991017245,1000858,D10AB,10223,sulfur,Sulfacetamide Sodium 0.1 MG/MG / Sulfur 0.05 MG/MG Topical Gel [Sulfatol]
680320262,68032026216,1000859,D10AF; S01AB; D10AB,10169; 10169; 10223,sulfacetamide; sulfacetamide; sulfur,sulfacetamide sodium 100 MG/ML / sulfur 40 MG/ML Medicated Liquid Soap
680320311,68032031191,1000859,D10AF; S01AB; D10AB,10169; 10169; 10223,sulfacetamide; sulfacetamide; sulfur,sulfacetamide sodium 100 MG/ML / sulfur 40 MG/ML Medicated Liquid Soap
421920103,42192010316,1000861,D10AF; S01AB; D10AB,10169; 10169; 10223,sulfacetamide; sulfacetamide; sulfur,sulfacetamide sodium 100 MG/ML / sulfur 40 MG/ML Medicated Liquid Soap [BP Cleansing Wash]
242080681,24208068115,1000862,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 20 MG/ML Ophthalmic Solution
613140204,61314020415,1000862,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 20 MG/ML Ophthalmic Solution
580166088,58016608801,1000862,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 20 MG/ML Ophthalmic Solution
174780224,17478022412,1000862,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 20 MG/ML Ophthalmic Solution
009980204,00998020415,1000870,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 20 MG/ML Ophthalmic Solution [Isoptocarpine]
587680516,58768051615,1000876,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 20 MG/ML Ophthalmic Solution [Pilocar]
242080811,24208081115,1000884,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 30 MG/ML Ophthalmic Solution
613140206,61314020615,1000897,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 40 MG/ML Ophthalmic Solution
242080686,24208068615,1000897,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 40 MG/ML Ophthalmic Solution
174780226,17478022612,1000897,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 40 MG/ML Ophthalmic Solution
009980206,00998020615,1000903,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 40 MG/ML Ophthalmic Solution [Isoptocarpine]
005271313,00527131301,1000913,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 5 MG Oral Tablet
002282801,00228280111,1000913,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 5 MG Oral Tablet
007815100,00781510001,1000913,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 5 MG Oral Tablet
000540056,00054005625,1000913,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 5 MG Oral Tablet
001155922,00115592201,1000913,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 5 MG Oral Tablet
647200137,64720013710,1000913,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 5 MG Oral Tablet
580630705,58063070510,1000915,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 5 MG Oral Tablet [Salagen]
628560705,62856070510,1000915,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 5 MG Oral Tablet [Salagen]
242080806,24208080615,1000917,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 5 MG/ML Ophthalmic Solution
548682110,54868211000,1000917,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 5 MG/ML Ophthalmic Solution
589800335,58980033590,1000921,D10AB,10223,sulfur,Sulfacetamide Sodium 100 MG/ML / Sulfur 40 MG/ML Medicated Liquid Soap [Claris]
242080821,24208082115,1000939,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 60 MG/ML Ophthalmic Solution
613140208,61314020815,1000939,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 60 MG/ML Ophthalmic Solution
005362580,00536258072,1000939,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 60 MG/ML Ophthalmic Solution
421920113,42192011360,1000946,D10AF; S01AB; D10AB,10169; 10169; 10223,sulfacetamide; sulfacetamide; sulfur,sulfacetamide sodium 100 MG/ML / sulfur 40 MG/ML Medicated Pad
435380100,43538010060,1000976,D10AF; S01AB; D10AB,10169; 10169; 10223,sulfacetamide; sulfacetamide; sulfur,sulfacetamide sodium 100 MG/ML / sulfur 40 MG/ML Medicated Pad [Sumaxin]
504281255,50428125507,1000987,D11AX; R01AA; R01AB; S01GA,7812; 7812; 7812; 7812,oxymetazoline; oxymetazoline; oxymetazoline; oxymetazoline,oxymetazoline hydrochloride 0.5 MG/ML Nasal Solution
411000015,41100001509,1000990,D11AX; R01AA; R01AB; S01GA,7812; 7812; 7812; 7812,oxymetazoline; oxymetazoline; oxymetazoline; oxymetazoline,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray
458020410,45802041059,1000990,D11AX; R01AA; R01AB; S01GA,7812; 7812; 7812; 7812,oxymetazoline; oxymetazoline; oxymetazoline; oxymetazoline,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray
001130817,00113081710,1000990,D11AX; R01AA; R01AB; S01GA,7812; 7812; 7812; 7812,oxymetazoline; oxymetazoline; oxymetazoline; oxymetazoline,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray
593900036,59390003613,1000990,D11AX; R01AA; R01AB; S01GA,7812; 7812; 7812; 7812,oxymetazoline; oxymetazoline; oxymetazoline; oxymetazoline,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray
003630316,00363031603,1000990,D11AX; R01AA; R01AB; S01GA,7812; 7812; 7812; 7812,oxymetazoline; oxymetazoline; oxymetazoline; oxymetazoline,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray
516722030,51672203003,1000990,D11AX; R01AA; R01AB; S01GA,7812; 7812; 7812; 7812,oxymetazoline; oxymetazoline; oxymetazoline; oxymetazoline,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray
493480028,49348002827,1000990,D11AX; R01AA; R01AB; S01GA,7812; 7812; 7812; 7812,oxymetazoline; oxymetazoline; oxymetazoline; oxymetazoline,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray
001130304,00113030410,1000990,D11AX; R01AA; R01AB; S01GA,7812; 7812; 7812; 7812,oxymetazoline; oxymetazoline; oxymetazoline; oxymetazoline,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray
493480276,49348027627,1000990,D11AX; R01AA; R01AB; S01GA,7812; 7812; 7812; 7812,oxymetazoline; oxymetazoline; oxymetazoline; oxymetazoline,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray
009045711,00904571135,1000990,D11AX; R01AA; R01AB; S01GA,7812; 7812; 7812; 7812,oxymetazoline; oxymetazoline; oxymetazoline; oxymetazoline,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray
243850498,24385049810,1000990,D11AX; R01AA; R01AB; S01GA,7812; 7812; 7812; 7812,oxymetazoline; oxymetazoline; oxymetazoline; oxymetazoline,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray
372050067,37205006710,1000990,D11AX; R01AA; R01AB; S01GA,7812; 7812; 7812; 7812,oxymetazoline; oxymetazoline; oxymetazoline; oxymetazoline,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray
003630308,00363030801,1000990,D11AX; R01AA; R01AB; S01GA,7812; 7812; 7812; 7812,oxymetazoline; oxymetazoline; oxymetazoline; oxymetazoline,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray
877010435,87701043595,1000990,D11AX; R01AA; R01AB; S01GA,7812; 7812; 7812; 7812,oxymetazoline; oxymetazoline; oxymetazoline; oxymetazoline,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray
003630309,00363030901,1000990,D11AX; R01AA; R01AB; S01GA,7812; 7812; 7812; 7812,oxymetazoline; oxymetazoline; oxymetazoline; oxymetazoline,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray
003630304,00363030410,1000990,D11AX; R01AA; R01AB; S01GA,7812; 7812; 7812; 7812,oxymetazoline; oxymetazoline; oxymetazoline; oxymetazoline,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray
493480231,49348023127,1000990,D11AX; R01AA; R01AB; S01GA,7812; 7812; 7812; 7812,oxymetazoline; oxymetazoline; oxymetazoline; oxymetazoline,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray
000854112,00085411201,1000992,D11AX; R01AA; R01AB; S01GA,7812; 7812; 7812; 7812,oxymetazoline; oxymetazoline; oxymetazoline; oxymetazoline,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray [Afrin]
000850474,00085047405,1000992,D11AX; R01AA; R01AB; S01GA,7812; 7812; 7812; 7812,oxymetazoline; oxymetazoline; oxymetazoline; oxymetazoline,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray [Afrin]
000850756,00085075608,1000992,D11AX; R01AA; R01AB; S01GA,7812; 7812; 7812; 7812,oxymetazoline; oxymetazoline; oxymetazoline; oxymetazoline,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray [Afrin]
000853020,00085302002,1000992,D11AX; R01AA; R01AB; S01GA,7812; 7812; 7812; 7812,oxymetazoline; oxymetazoline; oxymetazoline; oxymetazoline,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray [Afrin]
115231167,11523116703,1000992,D11AX; R01AA; R01AB; S01GA,7812; 7812; 7812; 7812,oxymetazoline; oxymetazoline; oxymetazoline; oxymetazoline,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray [Afrin]
000850988,00085098802,1000992,D11AX; R01AA; R01AB; S01GA,7812; 7812; 7812; 7812,oxymetazoline; oxymetazoline; oxymetazoline; oxymetazoline,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray [Afrin]
115231159,11523115901,1000992,D11AX; R01AA; R01AB; S01GA,7812; 7812; 7812; 7812,oxymetazoline; oxymetazoline; oxymetazoline; oxymetazoline,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray [Afrin]
002282837,00228283711,1001004,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 7.5 MG Oral Tablet
001155911,00115591101,1001004,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 7.5 MG Oral Tablet
000540144,00054014425,1001004,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 7.5 MG Oral Tablet
005271407,00527140701,1001004,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 7.5 MG Oral Tablet
580630775,58063077510,1001006,N07AX; S01EB,8328; 8328,pilocarpine; pilocarpine,pilocarpine hydrochloride 7.5 MG Oral Tablet [Salagen]
621070028,62107002832,1001476,A01AD; B01AC; N02BA,1191; 1191; 1191,aspirin; aspirin; aspirin,aspirin 325 MG Delayed Release Oral Tablet [Ecpirin]
522680012,52268001201,1001690,A06AD; A12CA; A06AD; A12CC; B05XA; D11AX; V04CC,36721; 36721; 6585; 6585; 6585; 6585; 6585,sodium sulfate; sodium sulfate; magnesium sulfate; magnesium sulfate; magnesium sulfate; magnesium sulfate; magnesium sulfate,{2 (480 ML) (magnesium sulfate 0.0277 MEQ/ML / potassium sulfate 0.0374 MEQ/ML / sodium sulfate 0.257 MEQ/ML Oral Solution) } Pack [Suprep Bowel Prep Kit]
421920121,42192012116,1001714,D10AF; S01AB; D10AB,10169; 10169; 10223,sulfacetamide; sulfacetamide; sulfur,sulfacetamide sodium 90 MG/ML / sulfur 40 MG/ML Medicated Liquid Soap
589800336,58980033690,1001718,D10AF; S01AB; D10AB,10169; 10169; 10223,sulfacetamide; sulfacetamide; sulfur,sulfacetamide sodium 90 MG/ML / sulfur 40 MG/ML Medicated Liquid Soap [Zencia Wash]
000780592,00078059287,1002300,L01EA,662281,nilotinib,nilotinib 150 MG Oral Capsule [Tasigna]
001780800,00178080001,1005701,A12AA,47613,calcium citrate,Calcium Citrate 950 MG / Vitamin D 250 UNT Oral Tablet [Citracal Petites]
001780815,00178081512,1005705,A12AA,47613,calcium citrate,Calcium Citrate 1500 MG / Vitamin D 250 UNT Oral Tablet [Citracal Maximum + D]
658800200,65880020008,1005767,D10AF; S01AB; D10AB,10169; 10169; 10223,sulfacetamide; sulfacetamide; sulfur,sulfacetamide sodium 100 MG/ML / sulfur 50 MG/ML Medicated Liquid Soap [Avar]
235890025,23589002508,1005767,D10AF; S01AB; D10AB,10169; 10169; 10223,sulfacetamide; sulfacetamide; sulfur,sulfacetamide sodium 100 MG/ML / sulfur 50 MG/ML Medicated Liquid Soap [Avar]
001780480,00178048008,1005767,D10AF; S01AB; D10AB,10169; 10169; 10223,sulfacetamide; sulfacetamide; sulfur,sulfacetamide sodium 100 MG/ML / sulfur 50 MG/ML Medicated Liquid Soap [Avar]
992070741,99207074112,1005789,D10AB,10223,sulfur,Sulfacetamide Sodium 100 MG/ML / Sulfur 50 MG/ML Medicated Liquid Soap [Plexion]
